dataset,subject_id,recording_id,source_role_contract,path,epoch_count,index_sha256,signal_reference_sha256,strictly_increasing,labels_finite,status
isruc_s1,I085,I085,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I085__original_v2.npz,896,596a025095b7f2c52462e7969012acc0cc10f32a7f3b94072a789af1621f5430,b0b56177e55cbbb18892b7770bfcb99ea9287c81b80546dbcd50b647e3ebfece,True,True,PASS
isruc_s1,I086,I086,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I086__original_v2.npz,964,fcd8f0fddeb10532535fb57ecf234845d5c54a78e8085473fa6c5c29bdf186ca,7fe3ecfb1ad5942e6ddc6fc9fcc450a3c231b98603b60f2b9cfe8a9ffabb9243,True,True,PASS
isruc_s1,I087,I087,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I087__original_v2.npz,926,f63a194de16c05fbf9b57c61a932059df9834b660e372a585e9051f7f814f5cb,dc9b7fac59c4187fec96594a0fa020b5c0637b4175664a8e98cdacc276137f58,True,True,PASS
isruc_s1,I088,I088,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I088__original_v2.npz,1002,b5957bc32a9a2f3d3f682d5642feb57b5b793fee1f937d7e6448cb1444be24ea,11b668947de3e69edc33a2fd3fab56e40f6d8d2f1b71c7aabeaebaf4a58b2811,True,True,PASS
isruc_s1,I089,I089,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I089__original_v2.npz,1036,73239290ec3e72ce66c80966052a275451b5f55a97a06d3a11d4a8fdd18b49ef,bdc6162b884fbb100ef5bd26e9abc220cb0e8dbef6017a349c922800499dd3b3,True,True,PASS
isruc_s1,I090,I090,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I090__original_v2.npz,933,753cce1bc231838bd849e7ba5a847edab63e996e628b343ad19cc7ae55c455d8,092770c7adcb696e0663e196ca955086562a1fe74dad180321b020cc064bccdf,True,True,PASS
isruc_s1,I091,I091,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I091__original_v2.npz,990,f51b4722c5cb2cb48fc7b1408492d21a9883773ca6be9532bafa648fc4015b84,845ab3d5c72d68347ce4674e40a264da9714fe6223cc48b48ef372f2dba60f8e,True,True,PASS
isruc_s1,I092,I092,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I092__original_v2.npz,877,f01f48f128e89e98eff46914eec0473a9f05e325d1bc322e011568a4f4430b86,fc3d726ef7c90d08f3659480a49629e7a623d21235fbb57b8cb6940caee15c9f,True,True,PASS
isruc_s1,I093,I093,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I093__original_v2.npz,870,af94fa46eaf8e88ad5f530c6772f299d04bf26d786098ba01ba166ade7156857,97fbd00c79258b7e382d592460006e99b9be447fec655ed74349536f9ad25bde,True,True,PASS
isruc_s1,I094,I094,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I094__original_v2.npz,846,b7c06cb9ed106f60239ce9237cc4173c558b3a6126b628bac8de08ff85c0b6f5,1cbe75aaaec9dc268ad7e4681a4b54eb70148ee14443f9a5ee27ed65036fc036,True,True,PASS
isruc_s1,I095,I095,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I095__original_v2.npz,865,116eaa105cc74f9d7c936a79086246d139d7d772adff022561797e2c660de7fc,4562f6e99c982fad6b868df33a6fcdb7d23999d52e1c31ef622f53ca7518fba1,True,True,PASS
isruc_s1,I096,I096,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I096__original_v2.npz,858,2e8150614bcbf8891d2fbe4daae64f5c27fcd8fb05d9a1fffa9804c4dec0bad8,2772df466840a043d01b2c475e6fc510c2ded04f21b540c5e6cb39820636c933,True,True,PASS
isruc_s1,I097,I097,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I097__original_v2.npz,912,759c10f18793bd9c2853a3c73c2c1d0025af5f1a8c740c734dbe1ca5153b6f03,05c3614e2c4ad6609c5a13355afd561c78861378bd97ff708336bcdfc4370648,True,True,PASS
isruc_s1,I098,I098,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I098__original_v2.npz,899,1db68c6e73494a99f4895b5ae9fc8d856c2dc65e07c7ac2660698d19e7c3c69f,13d800122f39b11decc250b6f50ee08c561b136ff39630cb16d9e3d63c0df85f,True,True,PASS
isruc_s1,I099,I099,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I099__original_v2.npz,835,2d6f21d8982c52d5a583ae1b0080a36e8c1989731b2e0047901590d7b054a980,ae003bab9ec3038964ef8cd2e2c41524c7b0b3aba31839d356b6b4f9675cd4dc,True,True,PASS
isruc_s1,I100,I100,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I100__original_v2.npz,861,ecfa73cb140e72d980606cd38b824a749b5979d1b5980687c8881909ee03f7e1,5995c4978031ef889b19f32a41e1b23bbee2894a1a82f82b3d658915c7b78df8,True,True,PASS
