experiment_id,condition,seed,metric,start,end,status
D2_ISRUC_TO_SLEEPEDF,C2,42,ERROR_AUPRC,1900,2000,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,AURC,0,100,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,AURC,100,200,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,AURC,200,300,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,AURC,300,400,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,AURC,400,500,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,AURC,500,600,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,AURC,600,700,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,AURC,700,800,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,AURC,800,900,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,AURC,900,1000,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,AURC,1000,1100,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,AURC,1100,1200,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,AURC,1200,1300,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,AURC,1300,1400,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,AURC,1400,1500,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,AURC,1500,1600,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,AURC,1600,1700,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,AURC,1700,1800,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,AURC,1800,1900,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,AURC,1900,2000,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.1,0,100,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.1,100,200,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.1,200,300,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.1,300,400,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.1,400,500,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.1,500,600,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.1,600,700,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.1,700,800,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.1,800,900,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.1,900,1000,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.1,1000,1100,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.1,1100,1200,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.1,1200,1300,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.1,1300,1400,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.1,1400,1500,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.1,1500,1600,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.1,1600,1700,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.1,1700,1800,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.1,1800,1900,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.1,1900,2000,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.1,0,100,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.1,100,200,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.1,200,300,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.1,300,400,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.1,400,500,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.1,500,600,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.1,600,700,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.1,700,800,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.1,800,900,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.1,900,1000,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.1,1000,1100,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.1,1100,1200,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.1,1200,1300,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.1,1300,1400,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.1,1400,1500,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.1,1500,1600,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.1,1600,1700,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.1,1700,1800,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.1,1800,1900,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.1,1900,2000,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.05,0,100,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.05,100,200,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.05,200,300,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.05,300,400,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.05,400,500,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.05,500,600,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.05,600,700,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.05,700,800,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.05,800,900,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.05,900,1000,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.05,1000,1100,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.05,1100,1200,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.05,1200,1300,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.05,1300,1400,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.05,1400,1500,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.05,1500,1600,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.05,1600,1700,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.05,1700,1800,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.05,1800,1900,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,coverage_0.05,1900,2000,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.05,0,100,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.05,100,200,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.05,200,300,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.05,300,400,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.05,400,500,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.05,500,600,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.05,600,700,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.05,700,800,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.05,800,900,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.05,900,1000,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.05,1000,1100,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.05,1100,1200,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.05,1200,1300,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.05,1300,1400,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.05,1400,1500,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.05,1500,1600,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.05,1600,1700,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.05,1700,1800,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.05,1800,1900,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C2,42,gap_0.05,1900,2000,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,macro-F1,0,100,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,macro-F1,100,200,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,macro-F1,200,300,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,macro-F1,300,400,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,macro-F1,400,500,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,macro-F1,500,600,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,macro-F1,600,700,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,macro-F1,700,800,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,macro-F1,800,900,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,macro-F1,900,1000,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,macro-F1,1000,1100,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,macro-F1,1100,1200,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,macro-F1,1200,1300,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,macro-F1,1300,1400,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,macro-F1,1400,1500,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,macro-F1,1500,1600,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,macro-F1,1600,1700,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,macro-F1,1700,1800,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,macro-F1,1800,1900,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,macro-F1,1900,2000,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,NLL,0,100,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,NLL,100,200,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,NLL,200,300,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,NLL,300,400,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,NLL,400,500,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,NLL,500,600,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,NLL,600,700,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,NLL,700,800,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,NLL,800,900,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,NLL,900,1000,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,NLL,1000,1100,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,NLL,1100,1200,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,NLL,1200,1300,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,NLL,1300,1400,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,NLL,1400,1500,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,NLL,1500,1600,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,NLL,1600,1700,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,NLL,1700,1800,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,NLL,1800,1900,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,NLL,1900,2000,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,Brier,0,100,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,Brier,100,200,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,Brier,200,300,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,Brier,300,400,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,Brier,400,500,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,Brier,500,600,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,Brier,600,700,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,Brier,700,800,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,Brier,800,900,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,Brier,900,1000,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,Brier,1000,1100,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,Brier,1100,1200,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,Brier,1200,1300,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,Brier,1300,1400,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,Brier,1400,1500,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,Brier,1500,1600,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,Brier,1600,1700,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,Brier,1700,1800,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,Brier,1800,1900,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,Brier,1900,2000,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUROC,0,100,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUROC,100,200,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUROC,200,300,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUROC,300,400,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUROC,400,500,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUROC,500,600,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUROC,600,700,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUROC,700,800,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUROC,800,900,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUROC,900,1000,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUROC,1000,1100,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUROC,1100,1200,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUROC,1200,1300,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUROC,1300,1400,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUROC,1400,1500,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUROC,1500,1600,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUROC,1600,1700,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUROC,1700,1800,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUROC,1800,1900,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUROC,1900,2000,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUPRC,0,100,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUPRC,100,200,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUPRC,200,300,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUPRC,300,400,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUPRC,400,500,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUPRC,500,600,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUPRC,600,700,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUPRC,700,800,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUPRC,800,900,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUPRC,900,1000,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUPRC,1000,1100,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUPRC,1100,1200,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUPRC,1200,1300,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUPRC,1300,1400,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUPRC,1400,1500,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUPRC,1500,1600,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUPRC,1600,1700,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUPRC,1700,1800,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUPRC,1800,1900,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,ERROR_AUPRC,1900,2000,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,AURC,0,100,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,AURC,100,200,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,AURC,200,300,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,AURC,300,400,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,AURC,400,500,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,AURC,500,600,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,AURC,600,700,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,AURC,700,800,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,AURC,800,900,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,AURC,900,1000,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,AURC,1000,1100,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,AURC,1100,1200,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,AURC,1200,1300,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,AURC,1300,1400,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,AURC,1400,1500,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,AURC,1500,1600,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,AURC,1600,1700,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,AURC,1700,1800,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,AURC,1800,1900,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,AURC,1900,2000,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.1,0,100,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.1,100,200,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.1,200,300,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.1,300,400,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.1,400,500,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.1,500,600,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.1,600,700,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.1,700,800,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.1,800,900,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.1,900,1000,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.1,1000,1100,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.1,1100,1200,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.1,1200,1300,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.1,1300,1400,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.1,1400,1500,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.1,1500,1600,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.1,1600,1700,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.1,1700,1800,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.1,1800,1900,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.1,1900,2000,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.1,0,100,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.1,100,200,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.1,200,300,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.1,300,400,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.1,400,500,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.1,500,600,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.1,600,700,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.1,700,800,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.1,800,900,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.1,900,1000,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.1,1000,1100,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.1,1100,1200,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.1,1200,1300,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.1,1300,1400,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.1,1400,1500,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.1,1500,1600,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.1,1600,1700,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.1,1700,1800,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.1,1800,1900,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.1,1900,2000,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.05,0,100,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.05,100,200,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.05,200,300,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.05,300,400,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.05,400,500,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.05,500,600,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.05,600,700,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.05,700,800,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.05,800,900,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.05,900,1000,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.05,1000,1100,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.05,1100,1200,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.05,1200,1300,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.05,1300,1400,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.05,1400,1500,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.05,1500,1600,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.05,1600,1700,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.05,1700,1800,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.05,1800,1900,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,coverage_0.05,1900,2000,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.05,0,100,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.05,100,200,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.05,200,300,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.05,300,400,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.05,400,500,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.05,500,600,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.05,600,700,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.05,700,800,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.05,800,900,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.05,900,1000,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.05,1000,1100,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.05,1100,1200,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.05,1200,1300,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.05,1300,1400,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.05,1400,1500,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.05,1500,1600,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.05,1600,1700,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.05,1700,1800,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.05,1800,1900,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C3,42,gap_0.05,1900,2000,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C4,42,macro-F1,0,100,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C4,42,macro-F1,100,200,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C4,42,macro-F1,200,300,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C4,42,macro-F1,300,400,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C4,42,macro-F1,400,500,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C4,42,macro-F1,500,600,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C4,42,macro-F1,600,700,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C4,42,macro-F1,700,800,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C4,42,macro-F1,800,900,COMPUTED
D2_ISRUC_TO_SLEEPEDF,C4,42,macro-F1,900,1000,COMPUTED
