subject_id,channel_index,raw_hex,raw_repr,decoded_before_cleanup,decoded_after_padding_strip,transducer_raw_hex,transducer_repr,transducer,physical_dimension,physical_min,physical_max,digital_min,digital_max,samples_per_record
I029,6,43342d4d312020202020202020202020,b'C4-M1           ',C4-M1           ,C4-M1,454547325f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EEG2_Channel                                                                    ',EEG2_Channel,uV,-2490,2490,-32768,32767,400
I029,7,4f322d4d312020202020202020202020,b'O2-M1           ',O2-M1           ,O2-M1,454547325f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EEG2_Channel                                                                    ',EEG2_Channel,uV,-2490,2490,-32768,32767,400
I029,8,58312020202020202020202020202020,b'X1              ',X1              ,X1,4368696e5f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Chin_Channel                                                                    ',Chin_Channel,uV,-9404,9404,-32768,32767,400
I029,9,58322020202020202020202020202020,b'X2              ',X2              ,X2,454b475f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EKG_Channel                                                                     ',EKG_Channel,uV,-9404,9404,-32768,32767,400
I029,10,58332020202020202020202020202020,b'X3              ',X3              ,X3,4c65675f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Leg_Channel                                                                     ',Leg_Channel,uV,-9404,9404,-32768,32767,400
I029,11,58342020202020202020202020202020,b'X4              ',X4              ,X4,4c6567325f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Leg2_Channel                                                                    ',Leg2_Channel,uV,-9404,9404,-32768,32767,400
I029,12,58352020202020202020202020202020,b'X5              ',X5              ,X5,536e6f72655f4368616e6e656c20202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Snore_Channel                                                                   ',Snore_Channel,uV,-9404,9404,-32768,32767,400
I029,13,58362020202020202020202020202020,b'X6              ',X6              ,X6,466c6f775f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Flow_Channel                                                                    ',Flow_Channel,uV,-9404,9404,-32768,32767,25
I029,14,44433420202020202020202020202020,b'DC4             ',DC4             ,DC4,466c6f77325f4368616e6e656c20202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Flow2_Channel                                                                   ',Flow2_Channel,uV,-110,110,-32768,32767,25
I029,15,58372020202020202020202020202020,b'X7              ',X7              ,X7,4566666f72745f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Effort_Channel                                                                  ',Effort_Channel,uV,-9404,9404,-32768,32767,50
I029,16,58382020202020202020202020202020,b'X8              ',X8              ,X8,4566666f7274325f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Effort2_Channel                                                                 ',Effort2_Channel,uV,-9404,9404,-32768,32767,50
I029,17,53704f32202020202020202020202020,b'SpO2            ',SpO2            ,SpO2,53704f325f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'SpO2_Channel                                                                    ',SpO2_Channel,%,0,100,-32768,32767,25
I029,18,44433820202020202020202020202020,b'DC8             ',DC8             ,DC8,42504f535f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'BPOS_Channel                                                                    ',BPOS_Channel,,0,200,-32768,32767,50
I030,0,45312d4d322020202020202020202020,b'E1-M2           ',E1-M2           ,E1-M2,454f475f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EOG_Channel                                                                     ',EOG_Channel,uV,-5013,5013,-32768,32767,400
I030,1,45322d4d312020202020202020202020,b'E2-M1           ',E2-M1           ,E2-M1,454f475f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EOG_Channel                                                                     ',EOG_Channel,uV,-5013,5013,-32768,32767,400
I030,2,46332d4d322020202020202020202020,b'F3-M2           ',F3-M2           ,F3-M2,4545475f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EEG_Channel                                                                     ',EEG_Channel,uV,-5013,5013,-32768,32767,400
I030,3,43332d4d322020202020202020202020,b'C3-M2           ',C3-M2           ,C3-M2,4545475f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EEG_Channel                                                                     ',EEG_Channel,uV,-5013,5013,-32768,32767,400
I030,4,4f312d4d322020202020202020202020,b'O1-M2           ',O1-M2           ,O1-M2,4545475f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EEG_Channel                                                                     ',EEG_Channel,uV,-5013,5013,-32768,32767,400
I030,5,46342d4d312020202020202020202020,b'F4-M1           ',F4-M1           ,F4-M1,454547325f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EEG2_Channel                                                                    ',EEG2_Channel,uV,-5013,5013,-32768,32767,400
I030,6,43342d4d312020202020202020202020,b'C4-M1           ',C4-M1           ,C4-M1,454547325f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EEG2_Channel                                                                    ',EEG2_Channel,uV,-5013,5013,-32768,32767,400
I030,7,4f322d4d312020202020202020202020,b'O2-M1           ',O2-M1           ,O2-M1,454547325f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EEG2_Channel                                                                    ',EEG2_Channel,uV,-5013,5013,-32768,32767,400
I030,8,32342020202020202020202020202020,b'24              ',24              ,24,4368696e5f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Chin_Channel                                                                    ',Chin_Channel,uV,-5013,5013,-32768,32767,400
I030,9,32352020202020202020202020202020,b'25              ',25              ,25,454b475f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EKG_Channel                                                                     ',EKG_Channel,uV,-5013,5013,-32768,32767,400
I030,10,32362020202020202020202020202020,b'26              ',26              ,26,4c65675f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Leg_Channel                                                                     ',Leg_Channel,uV,-5013,5013,-32768,32767,400
I030,11,32372020202020202020202020202020,b'27              ',27              ,27,4c6567325f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Leg2_Channel                                                                    ',Leg2_Channel,uV,-5013,5013,-32768,32767,400
I030,12,32382020202020202020202020202020,b'28              ',28              ,28,536e6f72655f4368616e6e656c20202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Snore_Channel                                                                   ',Snore_Channel,uV,-5013,5013,-32768,32767,400
I030,13,32392020202020202020202020202020,b'29              ',29              ,29,466c6f775f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Flow_Channel                                                                    ',Flow_Channel,uV,-5013,5013,-32768,32767,25
I030,14,44433031202020202020202020202020,b'DC01            ',DC01            ,DC01,466c6f77325f4368616e6e656c20202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Flow2_Channel                                                                   ',Flow2_Channel,uV,-327680,327680,-32768,32767,25
I030,15,33302020202020202020202020202020,b'30              ',30              ,30,4566666f72745f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Effort_Channel                                                                  ',Effort_Channel,uV,-5013,5013,-32768,32767,50
I030,16,33312020202020202020202020202020,b'31              ',31              ,31,4566666f7274325f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Effort2_Channel                                                                 ',Effort2_Channel,uV,-5013,5013,-32768,32767,50
I030,17,53704f32202020202020202020202020,b'SpO2            ',SpO2            ,SpO2,53704f325f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'SpO2_Channel                                                                    ',SpO2_Channel,%,0,100,-32768,32767,25
I030,18,44433032202020202020202020202020,b'DC02            ',DC02            ,DC02,42504f535f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'BPOS_Channel                                                                    ',BPOS_Channel,,0,100,-32768,32767,25
I031,0,45312d4d322020202020202020202020,b'E1-M2           ',E1-M2           ,E1-M2,454f475f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EOG_Channel                                                                     ',EOG_Channel,uV,-5013,5013,-32768,32767,400
I031,1,45322d4d312020202020202020202020,b'E2-M1           ',E2-M1           ,E2-M1,454f475f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EOG_Channel                                                                     ',EOG_Channel,uV,-5013,5013,-32768,32767,400
I031,2,46332d4d322020202020202020202020,b'F3-M2           ',F3-M2           ,F3-M2,4545475f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EEG_Channel                                                                     ',EEG_Channel,uV,-5013,5013,-32768,32767,400
I031,3,43332d4d322020202020202020202020,b'C3-M2           ',C3-M2           ,C3-M2,4545475f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EEG_Channel                                                                     ',EEG_Channel,uV,-5013,5013,-32768,32767,400
I031,4,4f312d4d322020202020202020202020,b'O1-M2           ',O1-M2           ,O1-M2,4545475f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EEG_Channel                                                                     ',EEG_Channel,uV,-5013,5013,-32768,32767,400
I031,5,46342d4d312020202020202020202020,b'F4-M1           ',F4-M1           ,F4-M1,454547325f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EEG2_Channel                                                                    ',EEG2_Channel,uV,-5013,5013,-32768,32767,400
I031,6,43342d4d312020202020202020202020,b'C4-M1           ',C4-M1           ,C4-M1,454547325f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EEG2_Channel                                                                    ',EEG2_Channel,uV,-5013,5013,-32768,32767,400
I031,7,4f322d4d312020202020202020202020,b'O2-M1           ',O2-M1           ,O2-M1,454547325f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EEG2_Channel                                                                    ',EEG2_Channel,uV,-5013,5013,-32768,32767,400
I031,8,32342020202020202020202020202020,b'24              ',24              ,24,4368696e5f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Chin_Channel                                                                    ',Chin_Channel,uV,-5013,5013,-32768,32767,400
I031,9,32352020202020202020202020202020,b'25              ',25              ,25,454b475f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EKG_Channel                                                                     ',EKG_Channel,uV,-5013,5013,-32768,32767,400
I031,10,32362020202020202020202020202020,b'26              ',26              ,26,4c65675f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Leg_Channel                                                                     ',Leg_Channel,uV,-5013,5013,-32768,32767,400
I031,11,32372020202020202020202020202020,b'27              ',27              ,27,4c6567325f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Leg2_Channel                                                                    ',Leg2_Channel,uV,-5013,5013,-32768,32767,400
I031,12,32382020202020202020202020202020,b'28              ',28              ,28,536e6f72655f4368616e6e656c20202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Snore_Channel                                                                   ',Snore_Channel,uV,-5013,5013,-32768,32767,400
I031,13,32392020202020202020202020202020,b'29              ',29              ,29,466c6f775f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Flow_Channel                                                                    ',Flow_Channel,uV,-5013,5013,-32768,32767,25
I031,14,44433031202020202020202020202020,b'DC01            ',DC01            ,DC01,466c6f77325f4368616e6e656c20202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Flow2_Channel                                                                   ',Flow2_Channel,uV,-327680,327680,-32768,32767,25
I031,15,33302020202020202020202020202020,b'30              ',30              ,30,4566666f72745f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Effort_Channel                                                                  ',Effort_Channel,uV,-5013,5013,-32768,32767,50
I031,16,33312020202020202020202020202020,b'31              ',31              ,31,4566666f7274325f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Effort2_Channel                                                                 ',Effort2_Channel,uV,-5013,5013,-32768,32767,50
I031,17,53704f32202020202020202020202020,b'SpO2            ',SpO2            ,SpO2,53704f325f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'SpO2_Channel                                                                    ',SpO2_Channel,%,0,100,-32768,32767,25
I031,18,44433032202020202020202020202020,b'DC02            ',DC02            ,DC02,42504f535f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'BPOS_Channel                                                                    ',BPOS_Channel,,0,100,-32768,32767,25
I032,0,45312d4d322020202020202020202020,b'E1-M2           ',E1-M2           ,E1-M2,454f475f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EOG_Channel                                                                     ',EOG_Channel,uV,-5013,5013,-32768,32767,400
I032,1,45322d4d312020202020202020202020,b'E2-M1           ',E2-M1           ,E2-M1,454f475f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EOG_Channel                                                                     ',EOG_Channel,uV,-5013,5013,-32768,32767,400
I032,2,46332d4d322020202020202020202020,b'F3-M2           ',F3-M2           ,F3-M2,4545475f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EEG_Channel                                                                     ',EEG_Channel,uV,-5013,5013,-32768,32767,400
I032,3,43332d4d322020202020202020202020,b'C3-M2           ',C3-M2           ,C3-M2,4545475f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EEG_Channel                                                                     ',EEG_Channel,uV,-5013,5013,-32768,32767,400
I032,4,4f312d4d322020202020202020202020,b'O1-M2           ',O1-M2           ,O1-M2,4545475f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EEG_Channel                                                                     ',EEG_Channel,uV,-5013,5013,-32768,32767,400
I032,5,46342d4d312020202020202020202020,b'F4-M1           ',F4-M1           ,F4-M1,454547325f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EEG2_Channel                                                                    ',EEG2_Channel,uV,-5013,5013,-32768,32767,400
I032,6,43342d4d312020202020202020202020,b'C4-M1           ',C4-M1           ,C4-M1,454547325f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EEG2_Channel                                                                    ',EEG2_Channel,uV,-5013,5013,-32768,32767,400
I032,7,4f322d4d312020202020202020202020,b'O2-M1           ',O2-M1           ,O2-M1,454547325f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EEG2_Channel                                                                    ',EEG2_Channel,uV,-5013,5013,-32768,32767,400
I032,8,32342020202020202020202020202020,b'24              ',24              ,24,4368696e5f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Chin_Channel                                                                    ',Chin_Channel,uV,-5013,5013,-32768,32767,400
I032,9,32352020202020202020202020202020,b'25              ',25              ,25,454b475f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EKG_Channel                                                                     ',EKG_Channel,uV,-5013,5013,-32768,32767,400
I032,10,32362020202020202020202020202020,b'26              ',26              ,26,4c65675f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Leg_Channel                                                                     ',Leg_Channel,uV,-5013,5013,-32768,32767,400
I032,11,32372020202020202020202020202020,b'27              ',27              ,27,4c6567325f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Leg2_Channel                                                                    ',Leg2_Channel,uV,-5013,5013,-32768,32767,400
I032,12,32382020202020202020202020202020,b'28              ',28              ,28,536e6f72655f4368616e6e656c20202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Snore_Channel                                                                   ',Snore_Channel,uV,-5013,5013,-32768,32767,400
I032,13,32392020202020202020202020202020,b'29              ',29              ,29,466c6f775f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Flow_Channel                                                                    ',Flow_Channel,uV,-5013,5013,-32768,32767,25
I032,14,44433031202020202020202020202020,b'DC01            ',DC01            ,DC01,466c6f77325f4368616e6e656c20202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Flow2_Channel                                                                   ',Flow2_Channel,uV,-327680,327680,-32768,32767,25
I032,15,33302020202020202020202020202020,b'30              ',30              ,30,4566666f72745f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Effort_Channel                                                                  ',Effort_Channel,uV,-5013,5013,-32768,32767,50
I032,16,33312020202020202020202020202020,b'31              ',31              ,31,4566666f7274325f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Effort2_Channel                                                                 ',Effort2_Channel,uV,-5013,5013,-32768,32767,50
I032,17,53704f32202020202020202020202020,b'SpO2            ',SpO2            ,SpO2,53704f325f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'SpO2_Channel                                                                    ',SpO2_Channel,%,0,100,-32768,32767,25
I032,18,44433032202020202020202020202020,b'DC02            ',DC02            ,DC02,42504f535f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'BPOS_Channel                                                                    ',BPOS_Channel,,0,100,-32768,32767,25
I033,0,45312d4d322020202020202020202020,b'E1-M2           ',E1-M2           ,E1-M2,454f475f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EOG_Channel                                                                     ',EOG_Channel,uV,-5013,5013,-32768,32767,400
I033,1,45322d4d312020202020202020202020,b'E2-M1           ',E2-M1           ,E2-M1,454f475f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EOG_Channel                                                                     ',EOG_Channel,uV,-5013,5013,-32768,32767,400
I033,2,46332d4d322020202020202020202020,b'F3-M2           ',F3-M2           ,F3-M2,4545475f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EEG_Channel                                                                     ',EEG_Channel,uV,-5013,5013,-32768,32767,400
I033,3,43332d4d322020202020202020202020,b'C3-M2           ',C3-M2           ,C3-M2,4545475f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EEG_Channel                                                                     ',EEG_Channel,uV,-5013,5013,-32768,32767,400
I033,4,4f312d4d322020202020202020202020,b'O1-M2           ',O1-M2           ,O1-M2,4545475f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EEG_Channel                                                                     ',EEG_Channel,uV,-5013,5013,-32768,32767,400
I033,5,46342d4d312020202020202020202020,b'F4-M1           ',F4-M1           ,F4-M1,454547325f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EEG2_Channel                                                                    ',EEG2_Channel,uV,-5013,5013,-32768,32767,400
I033,6,43342d4d312020202020202020202020,b'C4-M1           ',C4-M1           ,C4-M1,454547325f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EEG2_Channel                                                                    ',EEG2_Channel,uV,-5013,5013,-32768,32767,400
I033,7,4f322d4d312020202020202020202020,b'O2-M1           ',O2-M1           ,O2-M1,454547325f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EEG2_Channel                                                                    ',EEG2_Channel,uV,-5013,5013,-32768,32767,400
I033,8,32342020202020202020202020202020,b'24              ',24              ,24,4368696e5f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Chin_Channel                                                                    ',Chin_Channel,uV,-5013,5013,-32768,32767,400
I033,9,32352020202020202020202020202020,b'25              ',25              ,25,454b475f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EKG_Channel                                                                     ',EKG_Channel,uV,-5013,5013,-32768,32767,400
I033,10,32362020202020202020202020202020,b'26              ',26              ,26,4c65675f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Leg_Channel                                                                     ',Leg_Channel,uV,-5013,5013,-32768,32767,400
I033,11,32372020202020202020202020202020,b'27              ',27              ,27,4c6567325f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Leg2_Channel                                                                    ',Leg2_Channel,uV,-5013,5013,-32768,32767,400
I033,12,32382020202020202020202020202020,b'28              ',28              ,28,536e6f72655f4368616e6e656c20202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Snore_Channel                                                                   ',Snore_Channel,uV,-5013,5013,-32768,32767,400
I033,13,32392020202020202020202020202020,b'29              ',29              ,29,466c6f775f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Flow_Channel                                                                    ',Flow_Channel,uV,-5013,5013,-32768,32767,25
I033,14,44433031202020202020202020202020,b'DC01            ',DC01            ,DC01,466c6f77325f4368616e6e656c20202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Flow2_Channel                                                                   ',Flow2_Channel,uV,-327680,327680,-32768,32767,25
I033,15,33302020202020202020202020202020,b'30              ',30              ,30,4566666f72745f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Effort_Channel                                                                  ',Effort_Channel,uV,-5013,5013,-32768,32767,50
I033,16,33312020202020202020202020202020,b'31              ',31              ,31,4566666f7274325f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Effort2_Channel                                                                 ',Effort2_Channel,uV,-5013,5013,-32768,32767,50
I033,17,53704f32202020202020202020202020,b'SpO2            ',SpO2            ,SpO2,53704f325f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'SpO2_Channel                                                                    ',SpO2_Channel,%,0,100,-32768,32767,25
I033,18,44433032202020202020202020202020,b'DC02            ',DC02            ,DC02,42504f535f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'BPOS_Channel                                                                    ',BPOS_Channel,,0,100,-32768,32767,25
I034,0,45312d4d322020202020202020202020,b'E1-M2           ',E1-M2           ,E1-M2,454f475f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EOG_Channel                                                                     ',EOG_Channel,uV,-5013,5013,-32768,32767,400
I034,1,45322d4d312020202020202020202020,b'E2-M1           ',E2-M1           ,E2-M1,454f475f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EOG_Channel                                                                     ',EOG_Channel,uV,-5013,5013,-32768,32767,400
I034,2,46332d4d322020202020202020202020,b'F3-M2           ',F3-M2           ,F3-M2,4545475f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EEG_Channel                                                                     ',EEG_Channel,uV,-5013,5013,-32768,32767,400
I034,3,43332d4d322020202020202020202020,b'C3-M2           ',C3-M2           ,C3-M2,4545475f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EEG_Channel                                                                     ',EEG_Channel,uV,-5013,5013,-32768,32767,400
I034,4,4f312d4d322020202020202020202020,b'O1-M2           ',O1-M2           ,O1-M2,4545475f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EEG_Channel                                                                     ',EEG_Channel,uV,-5013,5013,-32768,32767,400
I034,5,46342d4d312020202020202020202020,b'F4-M1           ',F4-M1           ,F4-M1,454547325f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EEG2_Channel                                                                    ',EEG2_Channel,uV,-5013,5013,-32768,32767,400
I034,6,43342d4d312020202020202020202020,b'C4-M1           ',C4-M1           ,C4-M1,454547325f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EEG2_Channel                                                                    ',EEG2_Channel,uV,-5013,5013,-32768,32767,400
I034,7,4f322d4d312020202020202020202020,b'O2-M1           ',O2-M1           ,O2-M1,454547325f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EEG2_Channel                                                                    ',EEG2_Channel,uV,-5013,5013,-32768,32767,400
I034,8,32342020202020202020202020202020,b'24              ',24              ,24,4368696e5f4368616e6e656c2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'Chin_Channel                                                                    ',Chin_Channel,uV,-5013,5013,-32768,32767,400
I034,9,32352020202020202020202020202020,b'25              ',25              ,25,454b475f4368616e6e656c202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020,b'EKG_Channel                                                                     ',EKG_Channel,uV,-5013,5013,-32768,32767,400
