subject_id,provider_folder,filename,role,provider,local_path,bytes,sha256,acquisition_status,retry_count,terminal_acquisition_reason
I069,69,69_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-69\69\69_1.txt,2445,03c470a9f6fa73834ab8a5dedea2dea04fc41d5bdb559dbe08c8cb1a392e2900,ACQUIRED,0,
I069,69,69_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-69\69\69_1.xlsx,41834,e1ff6b9b671f83f73969a2af69d63c2af3ba0e9c8c91ef7a43ed6f8b14834946,ACQUIRED,0,
I069,69,69_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-69\69\69_2.txt,2445,4f92484bada111b28db9feffc24a466264fea8d83d6745ff7597fda6c227cc72,ACQUIRED,0,
I069,69,69_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-69\69\69_2.xlsx,40029,d791196995bed4ccf0f3bb20ee7278b714725a669c4634a605b3d8a37419ad16,ACQUIRED,0,
I070,70,70.rec,signal,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-70\70\70.rec,146010876,e7464137b1483a54beabd8d151db6055a1a315666bb31085774d511ee31635b6,ACQUIRED,0,
I070,70,70_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-70\70\70_1.txt,2679,51295c4cc3c70c4b0982b4f1707cc211066a52033b7f5f301e75ba021c65653b,ACQUIRED,0,
I070,70,70_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-70\70\70_1.xlsx,45724,ef307a807006ef365318165df39d51abebb07a64658cfbb588b9ab0b2cc450c1,ACQUIRED,0,
I070,70,70_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-70\70\70_2.txt,2679,8d68143243ac4518407167c9f0ffc98e159180f61547333496f472b4f8628bd0,ACQUIRED,0,
I070,70,70_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-70\70\70_2.xlsx,43173,b50fa0468c8592822d89ab8d29c59d394335be77c9b07e0e4f778bd065a6d609,ACQUIRED,0,
I071,71,71.rec,signal,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-71\71\71.rec,135546876,efe85033703a8c81e9d43aaa036ea2ad88898a9ad1e5e1636922c0e2b4df8e30,ACQUIRED,0,
I071,71,71_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-71\71\71_1.txt,2487,0b753d7da123bf8209d172abada9dba52bbd3ce6e430efbe00070690159ee76d,ACQUIRED,0,
I071,71,71_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-71\71\71_1.xlsx,45820,7efdd9bb27ce5f4f7038d0e881b2f3ca1917a9514e9f1ff9c198f722ec85ee56,ACQUIRED,0,
I071,71,71_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-71\71\71_2.txt,2487,5384b9acf984581efbf66df361a67a81a6ca281a21b4bed2e2631ce7919e2761,ACQUIRED,0,
I071,71,71_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-71\71\71_2.xlsx,42557,c6f907d5125765af8abff3f712e694343424f4f4532b313500ee7fb0c811de1b,ACQUIRED,0,
I072,72,72.rec,signal,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I072,72,72_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I072,72,72_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I072,72,72_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I072,72,72_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I073,73,73.rec,signal,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I073,73,73_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I073,73,73_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I073,73,73_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I073,73,73_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I074,74,74.rec,signal,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I074,74,74_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I074,74,74_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I074,74,74_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I074,74,74_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I075,75,75.rec,signal,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I075,75,75_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I075,75,75_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I075,75,75_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I075,75,75_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I076,76,76.rec,signal,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I076,76,76_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I076,76,76_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I076,76,76_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I076,76,76_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I077,77,77.rec,signal,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I077,77,77_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I077,77,77_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I077,77,77_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I077,77,77_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I078,78,78.rec,signal,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I078,78,78_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I078,78,78_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I078,78,78_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I078,78,78_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I079,79,79.rec,signal,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I079,79,79_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I079,79,79_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I079,79,79_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I079,79,79_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I080,80,80.rec,signal,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I080,80,80_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I080,80,80_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I080,80,80_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I080,80,80_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I081,81,81.rec,signal,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I081,81,81_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I081,81,81_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I081,81,81_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I081,81,81_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I082,82,82.rec,signal,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I082,82,82_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I082,82,82_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I082,82,82_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I082,82,82_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I083,83,83.rec,signal,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I083,83,83_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I083,83,83_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I083,83,83_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I083,83,83_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I084,84,84.rec,signal,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I084,84,84_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I084,84,84_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I084,84,84_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I084,84,84_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I085,85,85.rec,signal,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I085,85,85_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I085,85,85_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I085,85,85_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I085,85,85_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I086,86,86.rec,signal,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I086,86,86_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I086,86,86_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I086,86,86_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I086,86,86_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I087,87,87.rec,signal,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I087,87,87_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I087,87,87_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I087,87,87_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I087,87,87_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I088,88,88.rec,signal,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I088,88,88_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I088,88,88_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I088,88,88_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I088,88,88_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I089,89,89.rec,signal,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I089,89,89_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I089,89,89_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I089,89,89_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I089,89,89_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I090,90,90.rec,signal,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I090,90,90_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I090,90,90_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I090,90,90_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I090,90,90_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I091,91,91.rec,signal,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I091,91,91_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I091,91,91_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I091,91,91_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I091,91,91_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I092,92,92.rec,signal,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I092,92,92_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I092,92,92_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I092,92,92_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I092,92,92_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I093,93,93.rec,signal,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I093,93,93_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I093,93,93_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I093,93,93_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I093,93,93_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I094,94,94.rec,signal,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I094,94,94_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I094,94,94_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I094,94,94_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I094,94,94_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I095,95,95.rec,signal,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I095,95,95_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I095,95,95_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I095,95,95_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I095,95,95_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I096,96,96.rec,signal,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I096,96,96_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I096,96,96_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I096,96,96_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I096,96,96_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I097,97,97.rec,signal,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I097,97,97_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I097,97,97_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I097,97,97_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I097,97,97_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I098,98,98.rec,signal,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I098,98,98_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I098,98,98_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I098,98,98_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I098,98,98_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I099,99,99.rec,signal,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I099,99,99_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
I099,99,99_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,,,,FAILED,0,MEGA_CLIENT_UNAVAILABLE_OR_BANDWIDTH_QUOTA
