subject_id,official_folder,filename,role,provider,provider_identifier,local_path,bytes,sha256,acquisition_status,retry_count,acquisition_timestamp,failure_code
I068,68,68.rec,signal,ORIGINAL_ISRUC_MEGA,68,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I068,68,68_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,68,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I068,68,68_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,68,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I068,68,68_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,68,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I068,68,68_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,68,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I069,69,69.rec,signal,ORIGINAL_ISRUC_MEGA,69,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I069,69,69_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,69,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I069,69,69_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,69,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I069,69,69_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,69,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I069,69,69_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,69,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I070,70,70.rec,signal,ORIGINAL_ISRUC_MEGA,70,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I070,70,70_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,70,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I070,70,70_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,70,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I070,70,70_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,70,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I070,70,70_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,70,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I071,71,71.rec,signal,ORIGINAL_ISRUC_MEGA,71,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I071,71,71_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,71,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I071,71,71_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,71,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I071,71,71_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,71,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I071,71,71_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,71,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I072,72,72.rec,signal,ORIGINAL_ISRUC_MEGA,72,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I072,72,72_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,72,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I072,72,72_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,72,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I072,72,72_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,72,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I072,72,72_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,72,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I073,73,73.rec,signal,ORIGINAL_ISRUC_MEGA,73,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I073,73,73_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,73,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I073,73,73_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,73,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I073,73,73_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,73,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I073,73,73_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,73,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I074,74,74.rec,signal,ORIGINAL_ISRUC_MEGA,74,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I074,74,74_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,74,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I074,74,74_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,74,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I074,74,74_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,74,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I074,74,74_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,74,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I075,75,75.rec,signal,ORIGINAL_ISRUC_MEGA,75,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I075,75,75_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,75,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I075,75,75_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,75,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I075,75,75_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,75,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I075,75,75_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,75,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I076,76,76.rec,signal,ORIGINAL_ISRUC_MEGA,76,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I076,76,76_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,76,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I076,76,76_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,76,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I076,76,76_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,76,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I076,76,76_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,76,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I077,77,77.rec,signal,ORIGINAL_ISRUC_MEGA,77,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I077,77,77_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,77,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I077,77,77_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,77,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I077,77,77_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,77,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I077,77,77_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,77,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I078,78,78.rec,signal,ORIGINAL_ISRUC_MEGA,78,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I078,78,78_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,78,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I078,78,78_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,78,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I078,78,78_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,78,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I078,78,78_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,78,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I079,79,79.rec,signal,ORIGINAL_ISRUC_MEGA,79,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I079,79,79_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,79,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I079,79,79_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,79,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I079,79,79_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,79,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I079,79,79_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,79,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I080,80,80.rec,signal,ORIGINAL_ISRUC_MEGA,80,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I080,80,80_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,80,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I080,80,80_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,80,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I080,80,80_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,80,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I080,80,80_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,80,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I081,81,81.rec,signal,ORIGINAL_ISRUC_MEGA,81,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I081,81,81_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,81,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I081,81,81_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,81,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I081,81,81_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,81,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I081,81,81_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,81,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I082,82,82.rec,signal,ORIGINAL_ISRUC_MEGA,82,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I082,82,82_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,82,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I082,82,82_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,82,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I082,82,82_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,82,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I082,82,82_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,82,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I083,83,83.rec,signal,ORIGINAL_ISRUC_MEGA,83,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I083,83,83_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,83,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I083,83,83_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,83,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I083,83,83_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,83,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I083,83,83_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,83,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I084,84,84.rec,signal,ORIGINAL_ISRUC_MEGA,84,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I084,84,84_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,84,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I084,84,84_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,84,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I084,84,84_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,84,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I084,84,84_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,84,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I085,85,85.rec,signal,ORIGINAL_ISRUC_MEGA,85,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I085,85,85_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,85,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I085,85,85_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,85,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I085,85,85_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,85,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I085,85,85_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,85,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I086,86,86.rec,signal,ORIGINAL_ISRUC_MEGA,86,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I086,86,86_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,86,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I086,86,86_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,86,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I086,86,86_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,86,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I086,86,86_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,86,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I087,87,87.rec,signal,ORIGINAL_ISRUC_MEGA,87,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I087,87,87_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,87,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I087,87,87_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,87,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I087,87,87_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,87,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I087,87,87_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,87,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I088,88,88.rec,signal,ORIGINAL_ISRUC_MEGA,88,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I088,88,88_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,88,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I088,88,88_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,88,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I088,88,88_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,88,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I088,88,88_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,88,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I089,89,89.rec,signal,ORIGINAL_ISRUC_MEGA,89,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I089,89,89_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,89,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I089,89,89_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,89,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I089,89,89_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,89,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I089,89,89_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,89,,,,FAILED,0,2026-09-02T20:22:36.807499+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I090,90,90.rec,signal,ORIGINAL_ISRUC_MEGA,90,,,,FAILED,0,2026-09-02T20:22:36.808500+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I090,90,90_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,90,,,,FAILED,0,2026-09-02T20:22:36.808500+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I090,90,90_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,90,,,,FAILED,0,2026-09-02T20:22:36.808500+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I090,90,90_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,90,,,,FAILED,0,2026-09-02T20:22:36.808500+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I090,90,90_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,90,,,,FAILED,0,2026-09-02T20:22:36.808500+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I091,91,91.rec,signal,ORIGINAL_ISRUC_MEGA,91,,,,FAILED,0,2026-09-02T20:22:36.808500+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I091,91,91_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,91,,,,FAILED,0,2026-09-02T20:22:36.808500+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I091,91,91_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,91,,,,FAILED,0,2026-09-02T20:22:36.808500+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I091,91,91_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,91,,,,FAILED,0,2026-09-02T20:22:36.808500+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I091,91,91_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,91,,,,FAILED,0,2026-09-02T20:22:36.808500+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I092,92,92.rec,signal,ORIGINAL_ISRUC_MEGA,92,,,,FAILED,0,2026-09-02T20:22:36.808500+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I092,92,92_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,92,,,,FAILED,0,2026-09-02T20:22:36.808500+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I092,92,92_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,92,,,,FAILED,0,2026-09-02T20:22:36.808500+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I092,92,92_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,92,,,,FAILED,0,2026-09-02T20:22:36.808500+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I092,92,92_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,92,,,,FAILED,0,2026-09-02T20:22:36.808500+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I093,93,93.rec,signal,ORIGINAL_ISRUC_MEGA,93,,,,FAILED,0,2026-09-02T20:22:36.808500+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I093,93,93_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,93,,,,FAILED,0,2026-09-02T20:22:36.808500+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I093,93,93_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,93,,,,FAILED,0,2026-09-02T20:22:36.808500+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I093,93,93_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,93,,,,FAILED,0,2026-09-02T20:22:36.808500+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I093,93,93_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,93,,,,FAILED,0,2026-09-02T20:22:36.808500+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I094,94,94.rec,signal,ORIGINAL_ISRUC_MEGA,94,,,,FAILED,0,2026-09-02T20:22:36.808500+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I094,94,94_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,94,,,,FAILED,0,2026-09-02T20:22:36.808500+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I094,94,94_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,94,,,,FAILED,0,2026-09-02T20:22:36.808500+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I094,94,94_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,94,,,,FAILED,0,2026-09-02T20:22:36.808500+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I094,94,94_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,94,,,,FAILED,0,2026-09-02T20:22:36.808500+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I095,95,95.rec,signal,ORIGINAL_ISRUC_MEGA,95,,,,FAILED,0,2026-09-02T20:22:36.808500+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I095,95,95_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,95,,,,FAILED,0,2026-09-02T20:22:36.808500+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
